addr:city,addr:housenumber,addr:postcode,addr:street,description,geometry,latitude,location_id,longitude,name,opening_hours,tags,website,zone,rating
New York,508,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0036627 40.7496717),40.7496717,246,-74.0036627,David Richard Gallery,Tu-Sa 10:00-18:00,gallery,https://davidrichardgallery.com,West Chelsea/Hudson Yards,4.5
New York,526,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0041512 40.7498958),40.7498958,246,-74.0041512,David Richard Gallery,Tu-Sa 10:00-18:00,gallery,https://davidrichardgallery.com,West Chelsea/Hudson Yards,4.5
New York,245,10001,10th Avenue,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0036923 40.7487598),40.7487598,246,-74.0036923,Yossi Milo Gallery,Tu-Sa 10:00-18:00,gallery,https://www.yossimilo.com/,West Chelsea/Hudson Yards,4.5
New York,510,10001,West 25th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0039931 40.7491212),40.7491212,246,-74.0039931,Pace Gallery,Tu-Sa 10:00-18:00,gallery,https://www.pacegallery.com,West Chelsea/Hudson Yards,4.5
New York,515,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0055719 40.7475186),40.7475186,246,-74.0055719,Miles McEnery Gallery,Tu-Sa 10:00-18:00,gallery,https://www.milesmcenery.com,West Chelsea/Hudson Yards,4.5
New York,525,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0057558 40.7476043),40.7476043,246,-74.0057558,Miles McEnery Gallery,Tu-Sa 10:00-18:00,gallery,https://www.milesmcenery.com,West Chelsea/Hudson Yards,4.5
New York,520,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0062465 40.7467488),40.7467488,246,-74.0062465,Miles McEnery Gallery,Tu-Sa 10:00-18:00,gallery,https://www.milesmcenery.com,West Chelsea/Hudson Yards,4.5
New York,525,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0057016 40.7475857),40.7475857,246,-74.0057016,Yancey Richardson Gallery,Tu-Sa 10:00-18:00,gallery,https://www.yanceyrichardson.com,West Chelsea/Hudson Yards,4.5
New York,535,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.006149 40.7477676),40.7477676,246,-74.006149,DC Moore Gallery,Tu-Sa 10:00-18:00,gallery,https://www.dcmooregallery.com,West Chelsea/Hudson Yards,4.5
New York,537,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0063018 40.7478387),40.7478387,246,-74.0063018,Dia Chelsea,We-Sa 12:00-18:00,gallery,https://diaart.org/visit/visit-our-locations-sites/dia-chelsea-new-york-united-states,West Chelsea/Hudson Yards,4.5
New York,542,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0066657 40.7477523),40.7477523,246,-74.0066657,Hauser & Wirth,Tu-Sa 10:00-18:00,gallery,https://www.hauserwirth.com/locations/10073-hauser-wirth-new-york-22nd-street/,West Chelsea/Hudson Yards,4.5
New York,534,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0063743 40.7476243),40.7476243,246,-74.0063743,Harper's Chelsea,Tu-Sa 10:00-18:00,gallery,https://www.harpersgallery.com,West Chelsea/Hudson Yards,4.5
New York,530,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0060323 40.7474851),40.7474851,246,-74.0060323,Sikkema Jenkins & Co.,Tu-Sa 10:00-18:00,gallery,https://www.sikkemajenkinsco.com,West Chelsea/Hudson Yards,4.5
New York,512,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0054315 40.7472321),40.7472321,246,-74.0054315,Harper's Chelsea,Tu-Sa 10:00-18:00,gallery,https://www.harpersgallery.com,West Chelsea/Hudson Yards,4.5
New York,511,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0057122 40.7467918),40.7467918,246,-74.0057122,Nara Roesler Gallery,Tu-Sa 10:00-18:00,gallery,https://nararoesler.art,West Chelsea/Hudson Yards,4.5
New York,525,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0063448 40.7470553),40.7470553,246,-74.0063448,Tina Kim Gallery,Tu-Sa 10:00-18:00,gallery,https://www.tinakimgallery.com,West Chelsea/Hudson Yards,4.5
New York,521,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.006111 40.7469617),40.7469617,246,-74.006111,Kravets Wehby Gallery,Tu-Sa 11:00-18:00,gallery,https://www.kravetswehbygallery.com,West Chelsea/Hudson Yards,4.5
New York,521,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0062914 40.7470364),40.7470364,246,-74.0062914,Tanya Bonakdar Gallery,Tu-Sa 10:00-18:00,gallery,https://www.tanyabonakdargallery.com,West Chelsea/Hudson Yards,4.5
New York,547,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0076175 40.746867),40.746867,246,-74.0076175,Hales Gallery,Tu-Sa 10:00-18:00,gallery,https://halesgallery.com,West Chelsea/Hudson Yards,4.5
New York,534,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0068341 40.7470049),40.7470049,246,-74.0068341,Paula Cooper Gallery,Tu-Sa 10:00-18:00,gallery,https://www.paulacoopergallery.com,West Chelsea/Hudson Yards,4.5
New York,530,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0066777 40.7469471),40.7469471,246,-74.0066777,Gladstone Gallery,Tu-Sa 10:00-18:00,gallery,https://www.gladstonegallery.com,West Chelsea/Hudson Yards,4.5
New York,522,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0063973 40.7468093),40.7468093,246,-74.0063973,Gagosian,Tu-Sa 10:00-18:00,gallery,https://gagosian.com,West Chelsea/Hudson Yards,4.5
New York,179,10011,10th Avenue,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0054234 40.7462737),40.7462737,246,-74.0054234,Galleria Ca' d'Oro,Mo-Fr 10:00-18:00; Sa 11:00-18:00; Su 12:00-17:00,gallery,https://www.galleriacadoro.com,West Chelsea/Hudson Yards,4.5
New York,501,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0057581 40.7460607),40.7460607,246,-74.0057581,Praxis Gallery,Tu-Sa 9:00-17:00,gallery,https://www.praxis-art.com,West Chelsea/Hudson Yards,4.5
New York,513,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0062412 40.7462478),40.7462478,246,-74.0062412,Jack Shainman Gallery,Tu-Sa 10:00-18:00,gallery,https://jackshainman.com,West Chelsea/Hudson Yards,4.5
New York,515,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.006296 40.7462709),40.7462709,246,-74.006296,Sean Horton Gallery,We-Sa 12:00-18:00,gallery,https://www.seanhortonpresents.com,West Chelsea/Hudson Yards,4.5
New York,529,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0068656 40.7465171),40.7465171,246,-74.0068656,Ricco/Maresca Gallery,Tu-Fr 10:30-18:00; Sa 11:00-18:00,gallery,https://www.riccomaresca.com,West Chelsea/Hudson Yards,4.5
New York,529,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0068303 40.7465678),40.7465678,246,-74.0068303,Kathryn Markel Fine Arts,Tu-Fr 10:00-18:00; Sa 11:00-18:00,gallery,https://www.markelfinearts.com,West Chelsea/Hudson Yards,4.5
New York,529,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0068108 40.7465936),40.7465936,246,-74.0068108,Elizabeth Harris Gallery,Tu-Sa 12:00-18:00,gallery,https://www.ehgallery.com,West Chelsea/Hudson Yards,4.5
New York,520,10011,West 20th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0067977 40.7462173),40.7462173,246,-74.0067977,David Kordansky Gallery,Tu-Sa 10:00-18:00,gallery,https://www.davidkordanskygallery.com,West Chelsea/Hudson Yards,4.5
New York,522,10011,West 19th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0070663 40.7455769),40.7455769,246,-74.0070663,Slag Gallery,Tu-Fr 10:00-13:00; Tu-Fr 14:00-18:00; Sa 10:00-18:00,gallery,https://www.slaggallery.com,West Chelsea/Hudson Yards,4.5
New York,100,10011,11th Avenue,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0077206 40.7461924),40.7461924,246,-74.0077206,Michael Rosenfield Art,Tu-Sa 10:00-18:00,gallery,https://michaelrosenfeldart.com,West Chelsea/Hudson Yards,4.5
New York,178,10014,7th Avenue Street,,POINT (-74.00156313791592 40.736481864977456),40.73648186,249,-74.00156314,Village Vanguard,Mo-Su 07:00-00:00,entertainment ,http://www.villagevanguard.com/,West Village,4.5
New York,Carl Schurz Park,10026,"East 86th Street &, East End Avenue",Searching for tranquility within the concrete jungle that is Manhattan? Look no further! This park provides a scenic sancturary away from the busy streets of New York City. Settle in and connect with Monther Nature,POINT (-73.9436897424881 40.775346777775155),40.77534678,262,-73.94368974,Carl Schurz Park,Mo-Su 06:00-00:00,park,http://www.carlschurzparknyc.org/,Yorkville East,4.5
New York,1568,10028,2nd Avenue,,POINT (-73.95371706984969 40.774916521484364),40.77491652,263,-73.95371707,Comic Strip Live,Mo-Su 13:00-01:00,entertainment ,https://comicstriplive.com/,Yorkville West,4.5
New York,Strivers?€? Row,10030,W 138th and W 139th Street,"Whether its the Empire State Building or The Color Factory, Manhattan is filled with fun and interesting places to explore!",POINT (-73.94375483045005 40.81790082524946),40.81790083,42,-73.94375483,Striver?€?s Row,Mo-Su 24 hours,attraction,https://www.striversrownyc.org/,Central Harlem North,4.5
New York,,10039,"Macombs Place. &, W 153 Street", Seaching for tranquility withing the concrete jungle that is Manhattan? Look no further! This park provides a scenic sanctuary away from the busy streets of New York City. Settle in and connect with Mother Nature,POINT (-73.93578819357172 40.82732550999252),40.82732551,42,-73.93578819,"Brigadier General Charles Young Triangle
",See website,park,https://www.nycgovparks.org/parks/colonel-charles-young-triangle,Central Harlem North,4.5
New York,315,10036,W 44th Street #5402,,POINT (-73.98941010421468 40.75945518109602),40.75945518,48,-73.9894101,Birdland Jazz Club,Tu-We 16:30-00:00; Th 17:30-00:00; Fr- Sa 16:30-00:30; Su-Mo 16:30-00:00,entertainment ,https://www.birdlandjazz.com/,Clinton East,4.5
New York,407,10036,407 W 43rd Street," This theatre offers a variety of creative and captivating performances, from contempporary musicals to timeless plays. A show at this theatre will be nothing short of spectacular!",POINT (-73.99254355834765 40.75975882188962),40.75975882,48,-73.99254356,Westside Theatre,"Depends on show time, see website",theatre,http://www.westsidetheatre.com/,Clinton East,4.5
New York,480,10036,480 W 42nd Street," This theatre offers a variety of creative and captivating performances, from contempporary musicals to timeless plays. A show at this theatre will be nothing short of spectacular!",POINT ( -73.9949575462705 40.75935249078612),40.75935249,48,-73.99495755,"Signature Theatre Company
","Depends on show time, see website",theatre,http://www.signaturetheatre.org/,Clinton East,4.5
New York,6316,10027,Mt Morris Park West, Seaching for tranquility withing the concrete jungle that is Manhattan? Look no further! This park provides a scenic sanctuary away from the busy streets of New York City. Settle in and connect with Mother Nature,POINT (-73.9437459325344 40.8053658244098),40.80536582,74,-73.94374593,Marcus Garvey Park,Mo-Su 06:00- 22:00,park,http://www.nycgovparks.org/parks/marcus-garvey-park,East Harlem North,4.5
New York,276,10009,276 Avenue C,"Whether its the Empire State Building or The Color Factory, Manhattan is filled with fun and interesting places to explore!",POINT (-73.97343882994497 40.72979638993119),40.72979639,224,-73.97343883,Con Edison Field,Mo-Su 24 hours,attraction,,Stuy Town/Peter Cooper Village,4.5
New York,24-20,10010,Fdr Drive Service Road East, Seaching for tranquility withing the concrete jungle that is Manhattan? Look no further! This park provides a scenic sanctuary away from the busy streets of New York City. Settle in and connect with Mother Nature,POINT (-73.97446837122735 40.73493148428942),40.73493148,224,-73.97446837,Stuyvesant Cove Park,Mo-Su 07:00-22:00,park,http://solar1.org/,Stuy Town/Peter Cooper Village,4.5
New York,399-321,10017,E 42nd Street,"Whether its the Empire State Building or The Color Factory, Manhattan is filled with fun and interesting places to explore!",POINT (-73.97052893167381 40.749288644038906),40.74928864,233,-73.97052893,Tudor City Bridge,Mo-Su 24 hours,attraction,,UN/Turtle Bay South,4.5
New York,United Nations Secretariat Building 405,10017,E 42nd Street,"Whether its the Empire State Building or The Color Factory, Manhattan is filled with fun and interesting places to explore!",POINT (-73.9675677730971 40.75055658081126),40.75055658,233,-73.96756777,United Nations Visitor Centre,Mo-Fr 09:00-17:00,attraction,http://un.org/visit,UN/Turtle Bay South,4.5
New York,,10017,E 47th Street, Seaching for tranquility withing the concrete jungle that is Manhattan? Look no further! This park provides a scenic sanctuary away from the busy streets of New York City. Settle in and connect with Mother Nature,POINT (-73.96852263940812 40.75248282310445),40.75248282,233,-73.96852264,Dag Hammarskj??ld Plaza,Mo-Su 06:00- 01:00,park,http://hammarskjoldplaza.org/,UN/Turtle Bay South,4.5
New York,1245,10065,1st Avenue, Seaching for tranquility withing the concrete jungle that is Manhattan? Look no further! This park provides a scenic sanctuary away from the busy streets of New York City. Settle in and connect with Mother Nature,POINT (-73.9585463829499 40.76600550496915),40.7660055,141,-73.95854638,St. Catherine's Park,Mo-Su 07-18:00,park,https://www.nycgovparks.org/parks/st-catherines-park/,Lenox Hill West,4.5
